timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W]
2026/04/03 04:17:49.822, 3 MiB, 97887 MiB, 0 %, 0 %, 22.10 W
2026/04/03 04:17:51.823, 3 MiB, 97887 MiB, 0 %, 0 %, 22.26 W
2026/04/03 04:17:53.823, 3 MiB, 97887 MiB, 0 %, 0 %, 22.50 W
2026/04/03 04:17:55.823, 3 MiB, 97887 MiB, 0 %, 0 %, 22.38 W
2026/04/03 04:17:57.824, 3 MiB, 97887 MiB, 0 %, 0 %, 22.03 W
2026/04/03 04:17:59.824, 3 MiB, 97887 MiB, 0 %, 0 %, 22.15 W
2026/04/03 04:18:01.825, 3 MiB, 97887 MiB, 0 %, 0 %, 21.91 W
2026/04/03 04:18:03.825, 3 MiB, 97887 MiB, 0 %, 0 %, 21.99 W
2026/04/03 04:18:05.826, 3 MiB, 97887 MiB, 0 %, 0 %, 22.02 W
2026/04/03 04:18:07.827, 3 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/03 04:18:09.827, 3 MiB, 97887 MiB, 0 %, 0 %, 21.86 W
2026/04/03 04:18:11.827, 3 MiB, 97887 MiB, 0 %, 0 %, 22.12 W
2026/04/03 04:18:13.828, 3 MiB, 97887 MiB, 0 %, 0 %, 22.03 W
2026/04/03 04:18:15.829, 3 MiB, 97887 MiB, 0 %, 0 %, 21.86 W
2026/04/03 04:18:17.829, 3 MiB, 97887 MiB, 0 %, 0 %, 21.80 W
2026/04/03 04:18:19.830, 3 MiB, 97887 MiB, 0 %, 0 %, 21.96 W
2026/04/03 04:18:21.830, 3 MiB, 97887 MiB, 0 %, 0 %, 21.90 W
2026/04/03 04:18:23.831, 3 MiB, 97887 MiB, 0 %, 0 %, 21.96 W
2026/04/03 04:18:25.831, 3 MiB, 97887 MiB, 0 %, 0 %, 21.77 W
2026/04/03 04:18:27.832, 3 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/03 04:18:29.832, 3 MiB, 97887 MiB, 0 %, 0 %, 22.01 W
2026/04/03 04:18:31.832, 3 MiB, 97887 MiB, 0 %, 0 %, 21.69 W
2026/04/03 04:18:33.833, 3 MiB, 97887 MiB, 0 %, 0 %, 21.21 W
2026/04/03 04:18:35.833, 3 MiB, 97887 MiB, 0 %, 0 %, 21.33 W
2026/04/03 04:18:37.833, 3 MiB, 97887 MiB, 0 %, 0 %, 21.39 W
2026/04/03 04:18:39.834, 3 MiB, 97887 MiB, 0 %, 0 %, 21.52 W
2026/04/03 04:18:41.834, 3 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/03 04:18:43.835, 3 MiB, 97887 MiB, 0 %, 0 %, 22.08 W
2026/04/03 04:18:45.835, 3 MiB, 97887 MiB, 0 %, 0 %, 22.08 W
2026/04/03 04:18:47.835, 3 MiB, 97887 MiB, 0 %, 0 %, 22.22 W
2026/04/03 04:18:49.836, 3 MiB, 97887 MiB, 0 %, 0 %, 22.34 W
2026/04/03 04:18:51.836, 3 MiB, 97887 MiB, 0 %, 0 %, 22.07 W
2026/04/03 04:18:53.836, 3 MiB, 97887 MiB, 0 %, 0 %, 22.28 W
2026/04/03 04:18:55.837, 3 MiB, 97887 MiB, 0 %, 0 %, 21.77 W
2026/04/03 04:18:57.837, 3 MiB, 97887 MiB, 0 %, 0 %, 22.02 W
2026/04/03 04:18:59.837, 3 MiB, 97887 MiB, 0 %, 0 %, 21.72 W
2026/04/03 04:19:01.838, 3 MiB, 97887 MiB, 0 %, 0 %, 21.86 W
2026/04/03 04:19:03.838, 3 MiB, 97887 MiB, 0 %, 0 %, 22.02 W
2026/04/03 04:19:05.839, 3 MiB, 97887 MiB, 0 %, 0 %, 22.11 W
2026/04/03 04:19:07.839, 3 MiB, 97887 MiB, 0 %, 0 %, 22.02 W
2026/04/03 04:19:09.840, 3 MiB, 97887 MiB, 0 %, 0 %, 22.10 W
2026/04/03 04:19:11.840, 3 MiB, 97887 MiB, 0 %, 0 %, 21.53 W
2026/04/03 04:19:13.841, 3 MiB, 97887 MiB, 0 %, 0 %, 21.88 W
2026/04/03 04:19:15.841, 3 MiB, 97887 MiB, 0 %, 0 %, 21.74 W
2026/04/03 04:19:17.842, 3 MiB, 97887 MiB, 0 %, 0 %, 21.65 W
2026/04/03 04:19:19.842, 3 MiB, 97887 MiB, 0 %, 0 %, 21.57 W
2026/04/03 04:19:21.842, 3 MiB, 97887 MiB, 0 %, 0 %, 21.82 W
2026/04/03 04:19:23.843, 3 MiB, 97887 MiB, 0 %, 0 %, 22.27 W
2026/04/03 04:19:25.843, 3 MiB, 97887 MiB, 0 %, 0 %, 22.19 W
2026/04/03 04:19:27.844, 3 MiB, 97887 MiB, 0 %, 0 %, 21.98 W
2026/04/03 04:19:29.844, 3 MiB, 97887 MiB, 0 %, 0 %, 21.92 W
2026/04/03 04:19:31.845, 3 MiB, 97887 MiB, 0 %, 0 %, 22.04 W
2026/04/03 04:19:33.845, 3 MiB, 97887 MiB, 0 %, 0 %, 21.95 W
2026/04/03 04:19:35.845, 3 MiB, 97887 MiB, 0 %, 0 %, 21.95 W
2026/04/03 04:19:37.846, 3 MiB, 97887 MiB, 0 %, 0 %, 21.92 W
2026/04/03 04:19:39.846, 3 MiB, 97887 MiB, 0 %, 0 %, 22.11 W
2026/04/03 04:19:41.846, 3 MiB, 97887 MiB, 0 %, 0 %, 22.26 W
2026/04/03 04:19:43.847, 3 MiB, 97887 MiB, 0 %, 0 %, 22.27 W
2026/04/03 04:19:45.847, 3 MiB, 97887 MiB, 0 %, 0 %, 22.13 W
2026/04/03 04:19:47.848, 3 MiB, 97887 MiB, 0 %, 0 %, 22.44 W
2026/04/03 04:19:49.848, 3 MiB, 97887 MiB, 0 %, 0 %, 22.54 W
2026/04/03 04:19:51.848, 3 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/03 04:19:53.849, 3 MiB, 97887 MiB, 0 %, 0 %, 22.04 W
2026/04/03 04:19:55.849, 3 MiB, 97887 MiB, 0 %, 0 %, 21.77 W
2026/04/03 04:19:57.850, 3 MiB, 97887 MiB, 0 %, 0 %, 21.56 W
2026/04/03 04:19:59.850, 3 MiB, 97887 MiB, 0 %, 0 %, 21.68 W
2026/04/03 04:20:01.851, 3 MiB, 97887 MiB, 0 %, 0 %, 21.59 W
2026/04/03 04:20:03.851, 3 MiB, 97887 MiB, 0 %, 0 %, 21.42 W
2026/04/03 04:20:05.852, 3 MiB, 97887 MiB, 0 %, 0 %, 22.09 W
2026/04/03 04:20:07.853, 3 MiB, 97887 MiB, 0 %, 0 %, 21.71 W
2026/04/03 04:20:09.853, 3 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/03 04:20:11.854, 3 MiB, 97887 MiB, 0 %, 0 %, 22.20 W
2026/04/03 04:20:13.854, 3 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/03 04:20:15.855, 3 MiB, 97887 MiB, 0 %, 0 %, 21.92 W
2026/04/03 04:20:17.855, 3 MiB, 97887 MiB, 0 %, 0 %, 22.13 W
2026/04/03 04:20:19.855, 3 MiB, 97887 MiB, 0 %, 0 %, 21.95 W
2026/04/03 04:20:21.856, 3 MiB, 97887 MiB, 0 %, 0 %, 22.43 W
2026/04/03 04:20:23.856, 3 MiB, 97887 MiB, 0 %, 0 %, 22.23 W
2026/04/03 04:20:25.857, 3 MiB, 97887 MiB, 0 %, 0 %, 21.93 W
2026/04/03 04:20:27.857, 3 MiB, 97887 MiB, 0 %, 0 %, 21.97 W
2026/04/03 04:20:29.858, 3 MiB, 97887 MiB, 0 %, 0 %, 21.47 W
2026/04/03 04:20:31.858, 3 MiB, 97887 MiB, 0 %, 0 %, 21.54 W
2026/04/03 04:20:33.859, 3 MiB, 97887 MiB, 0 %, 0 %, 21.48 W
2026/04/03 04:20:35.859, 3 MiB, 97887 MiB, 0 %, 0 %, 21.94 W
2026/04/03 04:20:37.859, 3 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/03 04:20:39.860, 3 MiB, 97887 MiB, 0 %, 0 %, 22.03 W
2026/04/03 04:20:41.860, 3 MiB, 97887 MiB, 0 %, 0 %, 21.61 W
2026/04/03 04:20:43.860, 3 MiB, 97887 MiB, 0 %, 0 %, 21.59 W
2026/04/03 04:20:45.861, 3 MiB, 97887 MiB, 0 %, 0 %, 22.01 W
2026/04/03 04:20:47.861, 3 MiB, 97887 MiB, 0 %, 0 %, 22.16 W
2026/04/03 04:20:49.862, 3 MiB, 97887 MiB, 0 %, 0 %, 22.19 W
2026/04/03 04:20:51.863, 3 MiB, 97887 MiB, 0 %, 0 %, 21.81 W
2026/04/03 04:20:53.863, 3 MiB, 97887 MiB, 0 %, 0 %, 21.85 W
2026/04/03 04:20:55.863, 3 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/03 04:20:57.864, 3 MiB, 97887 MiB, 0 %, 0 %, 21.71 W
2026/04/03 04:20:59.864, 3 MiB, 97887 MiB, 0 %, 0 %, 21.44 W
2026/04/03 04:21:01.865, 3 MiB, 97887 MiB, 0 %, 0 %, 21.85 W
2026/04/03 04:21:03.866, 3 MiB, 97887 MiB, 0 %, 0 %, 21.74 W
2026/04/03 04:21:05.866, 3 MiB, 97887 MiB, 0 %, 0 %, 21.62 W
2026/04/03 04:21:07.867, 3 MiB, 97887 MiB, 0 %, 0 %, 21.71 W
2026/04/03 04:21:09.867, 3 MiB, 97887 MiB, 0 %, 0 %, 21.70 W
2026/04/03 04:21:11.867, 3 MiB, 97887 MiB, 0 %, 0 %, 21.51 W
2026/04/03 04:21:13.868, 3 MiB, 97887 MiB, 0 %, 0 %, 21.67 W
2026/04/03 04:21:15.868, 3 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/03 04:21:17.869, 3 MiB, 97887 MiB, 0 %, 0 %, 21.58 W
2026/04/03 04:21:19.869, 3 MiB, 97887 MiB, 0 %, 0 %, 21.91 W
2026/04/03 04:21:21.870, 3 MiB, 97887 MiB, 0 %, 0 %, 21.91 W
2026/04/03 04:21:23.871, 3 MiB, 97887 MiB, 0 %, 0 %, 21.85 W
2026/04/03 04:21:25.871, 3 MiB, 97887 MiB, 0 %, 0 %, 21.71 W
2026/04/03 04:21:27.872, 3 MiB, 97887 MiB, 0 %, 0 %, 22.04 W
2026/04/03 04:21:29.872, 3 MiB, 97887 MiB, 0 %, 0 %, 21.44 W
2026/04/03 04:21:31.873, 3 MiB, 97887 MiB, 0 %, 0 %, 21.14 W
2026/04/03 04:21:33.873, 3 MiB, 97887 MiB, 0 %, 0 %, 21.43 W
2026/04/03 04:21:35.874, 3 MiB, 97887 MiB, 0 %, 0 %, 21.70 W
2026/04/03 04:21:37.874, 3 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/03 04:21:39.875, 3 MiB, 97887 MiB, 0 %, 0 %, 22.12 W
2026/04/03 04:21:41.876, 3 MiB, 97887 MiB, 0 %, 0 %, 21.78 W
2026/04/03 04:21:43.876, 3 MiB, 97887 MiB, 0 %, 0 %, 21.93 W
2026/04/03 04:21:45.877, 3 MiB, 97887 MiB, 0 %, 0 %, 22.04 W
2026/04/03 04:21:47.878, 3 MiB, 97887 MiB, 0 %, 0 %, 22.18 W
2026/04/03 04:21:49.878, 3 MiB, 97887 MiB, 0 %, 0 %, 21.69 W
2026/04/03 04:21:51.879, 3 MiB, 97887 MiB, 0 %, 0 %, 21.70 W
2026/04/03 04:21:53.880, 3 MiB, 97887 MiB, 0 %, 0 %, 21.53 W
2026/04/03 04:21:55.880, 3 MiB, 97887 MiB, 0 %, 0 %, 21.71 W
2026/04/03 04:21:57.880, 3 MiB, 97887 MiB, 0 %, 0 %, 21.46 W
2026/04/03 04:21:59.881, 3 MiB, 97887 MiB, 0 %, 0 %, 21.47 W
2026/04/03 04:22:01.881, 3 MiB, 97887 MiB, 0 %, 0 %, 21.55 W
2026/04/03 04:22:03.881, 3 MiB, 97887 MiB, 0 %, 0 %, 21.85 W
2026/04/03 04:22:05.881, 3 MiB, 97887 MiB, 0 %, 0 %, 21.89 W
2026/04/03 04:22:07.882, 3 MiB, 97887 MiB, 0 %, 0 %, 22.08 W
2026/04/03 04:22:09.882, 3 MiB, 97887 MiB, 0 %, 0 %, 22.09 W
2026/04/03 04:22:11.883, 3 MiB, 97887 MiB, 0 %, 0 %, 22.26 W
2026/04/03 04:22:13.883, 3 MiB, 97887 MiB, 0 %, 0 %, 22.07 W
2026/04/03 04:22:15.884, 3 MiB, 97887 MiB, 0 %, 0 %, 21.78 W
2026/04/03 04:22:17.884, 3 MiB, 97887 MiB, 0 %, 0 %, 21.71 W
2026/04/03 04:22:19.885, 3 MiB, 97887 MiB, 0 %, 0 %, 21.94 W
2026/04/03 04:22:21.885, 3 MiB, 97887 MiB, 0 %, 0 %, 21.82 W
2026/04/03 04:22:23.885, 3 MiB, 97887 MiB, 0 %, 0 %, 21.66 W
2026/04/03 04:22:25.886, 3 MiB, 97887 MiB, 0 %, 0 %, 21.60 W
2026/04/03 04:22:27.886, 3 MiB, 97887 MiB, 0 %, 0 %, 21.65 W
2026/04/03 04:22:29.886, 3 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/03 04:22:31.887, 3 MiB, 97887 MiB, 0 %, 0 %, 21.93 W
2026/04/03 04:22:33.887, 3 MiB, 97887 MiB, 0 %, 0 %, 21.93 W
2026/04/03 04:22:35.887, 3 MiB, 97887 MiB, 0 %, 0 %, 21.89 W
2026/04/03 04:22:37.888, 3 MiB, 97887 MiB, 0 %, 0 %, 21.64 W
2026/04/03 04:22:39.888, 3 MiB, 97887 MiB, 0 %, 0 %, 21.33 W
2026/04/03 04:22:41.889, 3 MiB, 97887 MiB, 0 %, 0 %, 21.90 W
2026/04/03 04:22:43.889, 3 MiB, 97887 MiB, 0 %, 0 %, 21.86 W
2026/04/03 04:22:45.889, 3 MiB, 97887 MiB, 0 %, 0 %, 21.93 W
2026/04/03 04:22:47.889, 3 MiB, 97887 MiB, 0 %, 0 %, 21.80 W
2026/04/03 04:22:49.890, 3 MiB, 97887 MiB, 0 %, 0 %, 21.63 W
2026/04/03 04:22:51.890, 3 MiB, 97887 MiB, 0 %, 0 %, 21.85 W
2026/04/03 04:22:53.891, 3 MiB, 97887 MiB, 0 %, 0 %, 22.20 W
2026/04/03 04:22:55.891, 3 MiB, 97887 MiB, 0 %, 0 %, 21.96 W
2026/04/03 04:22:57.891, 3 MiB, 97887 MiB, 0 %, 0 %, 22.25 W
2026/04/03 04:22:59.892, 3 MiB, 97887 MiB, 0 %, 0 %, 22.11 W
2026/04/03 04:23:01.892, 3 MiB, 97887 MiB, 0 %, 0 %, 22.26 W
2026/04/03 04:23:03.893, 3 MiB, 97887 MiB, 0 %, 0 %, 21.97 W
2026/04/03 04:23:05.893, 3 MiB, 97887 MiB, 0 %, 0 %, 21.85 W
2026/04/03 04:23:07.894, 3 MiB, 97887 MiB, 0 %, 0 %, 22.01 W
2026/04/03 04:23:09.894, 3 MiB, 97887 MiB, 0 %, 0 %, 22.03 W
2026/04/03 04:23:11.895, 3 MiB, 97887 MiB, 0 %, 0 %, 22.16 W
2026/04/03 04:23:13.895, 3 MiB, 97887 MiB, 0 %, 0 %, 22.03 W
2026/04/03 04:23:15.896, 3 MiB, 97887 MiB, 0 %, 0 %, 21.86 W
2026/04/03 04:23:17.896, 3 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/03 04:23:19.897, 3 MiB, 97887 MiB, 0 %, 0 %, 21.90 W
2026/04/03 04:23:21.897, 3 MiB, 97887 MiB, 0 %, 0 %, 21.89 W
2026/04/03 04:23:23.898, 3 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/03 04:23:25.898, 3 MiB, 97887 MiB, 0 %, 0 %, 22.09 W
2026/04/03 04:23:27.899, 3 MiB, 97887 MiB, 0 %, 0 %, 22.11 W
2026/04/03 04:23:29.899, 3 MiB, 97887 MiB, 0 %, 0 %, 22.20 W
2026/04/03 04:23:31.900, 3 MiB, 97887 MiB, 0 %, 0 %, 21.85 W
2026/04/03 04:23:33.900, 3 MiB, 97887 MiB, 0 %, 0 %, 22.08 W
2026/04/03 04:23:35.901, 3 MiB, 97887 MiB, 0 %, 0 %, 21.50 W
2026/04/03 04:23:37.901, 3 MiB, 97887 MiB, 0 %, 0 %, 21.50 W
2026/04/03 04:23:39.901, 3 MiB, 97887 MiB, 0 %, 0 %, 21.78 W
2026/04/03 04:23:41.902, 3 MiB, 97887 MiB, 0 %, 0 %, 21.61 W
2026/04/03 04:23:43.903, 3 MiB, 97887 MiB, 0 %, 0 %, 21.74 W
2026/04/03 04:23:45.903, 3 MiB, 97887 MiB, 0 %, 0 %, 21.84 W
2026/04/03 04:23:47.904, 3 MiB, 97887 MiB, 0 %, 0 %, 21.71 W
2026/04/03 04:23:49.905, 3 MiB, 97887 MiB, 0 %, 0 %, 21.68 W
2026/04/03 04:23:51.905, 3 MiB, 97887 MiB, 0 %, 0 %, 22.16 W
2026/04/03 04:23:53.906, 3 MiB, 97887 MiB, 0 %, 0 %, 22.38 W
2026/04/03 04:23:55.906, 3 MiB, 97887 MiB, 0 %, 0 %, 22.09 W
2026/04/03 04:23:57.907, 3 MiB, 97887 MiB, 0 %, 0 %, 22.62 W
2026/04/03 04:23:59.907, 3 MiB, 97887 MiB, 0 %, 0 %, 22.33 W
2026/04/03 04:24:01.907, 3 MiB, 97887 MiB, 0 %, 0 %, 22.23 W
2026/04/03 04:24:03.908, 3 MiB, 97887 MiB, 0 %, 0 %, 22.07 W
2026/04/03 04:24:05.908, 3 MiB, 97887 MiB, 0 %, 0 %, 22.27 W
2026/04/03 04:24:07.909, 3 MiB, 97887 MiB, 0 %, 0 %, 22.34 W
2026/04/03 04:24:09.909, 3 MiB, 97887 MiB, 0 %, 0 %, 22.48 W
2026/04/03 04:24:11.910, 3 MiB, 97887 MiB, 0 %, 0 %, 22.22 W
2026/04/03 04:24:13.911, 3 MiB, 97887 MiB, 0 %, 0 %, 21.84 W
2026/04/03 04:24:15.911, 3 MiB, 97887 MiB, 0 %, 0 %, 22.11 W
2026/04/03 04:24:17.911, 3 MiB, 97887 MiB, 0 %, 0 %, 22.30 W
2026/04/03 04:24:19.912, 3 MiB, 97887 MiB, 0 %, 0 %, 21.90 W
2026/04/03 04:24:21.912, 3 MiB, 97887 MiB, 0 %, 0 %, 21.79 W
2026/04/03 04:24:23.913, 3 MiB, 97887 MiB, 0 %, 0 %, 21.68 W
2026/04/03 04:24:25.913, 3 MiB, 97887 MiB, 0 %, 0 %, 21.99 W
2026/04/03 04:24:27.914, 3 MiB, 97887 MiB, 0 %, 0 %, 22.18 W
2026/04/03 04:24:29.915, 3 MiB, 97887 MiB, 0 %, 0 %, 21.84 W
2026/04/03 04:24:31.915, 3 MiB, 97887 MiB, 0 %, 0 %, 22.01 W
2026/04/03 04:24:33.916, 3 MiB, 97887 MiB, 0 %, 0 %, 22.05 W
2026/04/03 04:24:35.916, 3 MiB, 97887 MiB, 0 %, 0 %, 22.65 W
2026/04/03 04:24:37.917, 3 MiB, 97887 MiB, 0 %, 0 %, 22.74 W
2026/04/03 04:24:39.917, 3 MiB, 97887 MiB, 0 %, 0 %, 22.39 W
2026/04/03 04:24:41.918, 3 MiB, 97887 MiB, 0 %, 0 %, 22.51 W
2026/04/03 04:24:43.919, 3 MiB, 97887 MiB, 0 %, 0 %, 22.25 W
2026/04/03 04:24:45.919, 3 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/03 04:24:47.920, 3 MiB, 97887 MiB, 0 %, 0 %, 21.81 W
2026/04/03 04:24:49.921, 3 MiB, 97887 MiB, 0 %, 0 %, 21.84 W
2026/04/03 04:24:51.921, 3 MiB, 97887 MiB, 0 %, 0 %, 21.90 W
2026/04/03 04:24:53.921, 3 MiB, 97887 MiB, 0 %, 0 %, 21.77 W
2026/04/03 04:24:55.922, 3 MiB, 97887 MiB, 0 %, 0 %, 21.89 W
2026/04/03 04:24:57.922, 3 MiB, 97887 MiB, 0 %, 0 %, 21.70 W
2026/04/03 04:24:59.923, 3 MiB, 97887 MiB, 0 %, 0 %, 22.09 W
2026/04/03 04:25:01.923, 3 MiB, 97887 MiB, 0 %, 0 %, 21.73 W
2026/04/03 04:25:03.924, 3 MiB, 97887 MiB, 0 %, 0 %, 22.13 W
2026/04/03 04:25:05.925, 3 MiB, 97887 MiB, 0 %, 0 %, 21.95 W
2026/04/03 04:25:07.925, 3 MiB, 97887 MiB, 0 %, 0 %, 21.64 W
2026/04/03 04:25:09.926, 3 MiB, 97887 MiB, 0 %, 0 %, 21.91 W
2026/04/03 04:25:11.927, 3 MiB, 97887 MiB, 0 %, 0 %, 21.78 W
2026/04/03 04:25:13.928, 3 MiB, 97887 MiB, 0 %, 0 %, 22.04 W
2026/04/03 04:25:15.928, 3 MiB, 97887 MiB, 0 %, 0 %, 22.59 W
2026/04/03 04:25:17.929, 3 MiB, 97887 MiB, 0 %, 0 %, 21.84 W
2026/04/03 04:25:19.930, 3 MiB, 97887 MiB, 0 %, 0 %, 22.02 W
2026/04/03 04:25:21.930, 3 MiB, 97887 MiB, 0 %, 0 %, 22.19 W
2026/04/03 04:25:23.931, 3 MiB, 97887 MiB, 0 %, 0 %, 22.34 W
2026/04/03 04:25:25.931, 3 MiB, 97887 MiB, 0 %, 0 %, 21.88 W
2026/04/03 04:25:27.932, 3 MiB, 97887 MiB, 0 %, 0 %, 21.67 W
2026/04/03 04:25:29.933, 3 MiB, 97887 MiB, 0 %, 0 %, 21.60 W
2026/04/03 04:25:31.934, 3 MiB, 97887 MiB, 0 %, 0 %, 21.99 W
2026/04/03 04:25:33.935, 3 MiB, 97887 MiB, 0 %, 0 %, 22.10 W
2026/04/03 04:25:35.936, 3 MiB, 97887 MiB, 0 %, 0 %, 21.47 W
2026/04/03 04:25:37.936, 3 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/03 04:25:39.937, 3 MiB, 97887 MiB, 0 %, 0 %, 21.70 W
2026/04/03 04:25:41.938, 3 MiB, 97887 MiB, 0 %, 0 %, 21.94 W
2026/04/03 04:25:43.939, 3 MiB, 97887 MiB, 0 %, 0 %, 21.66 W
2026/04/03 04:25:45.940, 3 MiB, 97887 MiB, 0 %, 0 %, 21.88 W
2026/04/03 04:25:47.941, 3 MiB, 97887 MiB, 0 %, 0 %, 21.93 W
2026/04/03 04:25:49.941, 3 MiB, 97887 MiB, 0 %, 0 %, 22.13 W
2026/04/03 04:25:51.942, 3 MiB, 97887 MiB, 0 %, 0 %, 21.95 W
2026/04/03 04:25:53.943, 3 MiB, 97887 MiB, 0 %, 0 %, 22.28 W
2026/04/03 04:25:55.944, 3 MiB, 97887 MiB, 0 %, 0 %, 21.95 W
2026/04/03 04:25:57.945, 3 MiB, 97887 MiB, 0 %, 0 %, 21.96 W
2026/04/03 04:25:59.946, 3 MiB, 97887 MiB, 0 %, 0 %, 21.81 W
2026/04/03 04:26:01.947, 3 MiB, 97887 MiB, 0 %, 0 %, 22.01 W
2026/04/03 04:26:03.947, 3 MiB, 97887 MiB, 0 %, 0 %, 22.08 W
2026/04/03 04:26:05.948, 3 MiB, 97887 MiB, 0 %, 0 %, 22.36 W
2026/04/03 04:26:07.949, 3 MiB, 97887 MiB, 0 %, 0 %, 21.99 W
2026/04/03 04:26:09.950, 3 MiB, 97887 MiB, 0 %, 0 %, 21.56 W
2026/04/03 04:26:11.950, 3 MiB, 97887 MiB, 0 %, 0 %, 21.94 W
2026/04/03 04:26:13.951, 3 MiB, 97887 MiB, 0 %, 0 %, 22.10 W
2026/04/03 04:26:15.952, 3 MiB, 97887 MiB, 0 %, 0 %, 22.17 W
2026/04/03 04:26:17.953, 3 MiB, 97887 MiB, 0 %, 0 %, 22.46 W
2026/04/03 04:26:19.954, 3 MiB, 97887 MiB, 0 %, 0 %, 22.14 W
2026/04/03 04:26:21.955, 3 MiB, 97887 MiB, 0 %, 0 %, 22.44 W
2026/04/03 04:26:23.956, 3 MiB, 97887 MiB, 0 %, 0 %, 22.53 W
2026/04/03 04:26:25.956, 3 MiB, 97887 MiB, 0 %, 0 %, 22.41 W
2026/04/03 04:26:27.957, 3 MiB, 97887 MiB, 0 %, 0 %, 22.44 W
2026/04/03 04:26:29.958, 3 MiB, 97887 MiB, 0 %, 0 %, 22.34 W
2026/04/03 04:26:31.959, 3 MiB, 97887 MiB, 0 %, 0 %, 22.19 W
2026/04/03 04:26:33.960, 3 MiB, 97887 MiB, 0 %, 0 %, 22.39 W
2026/04/03 04:26:35.960, 3 MiB, 97887 MiB, 0 %, 0 %, 21.94 W
2026/04/03 04:26:37.961, 3 MiB, 97887 MiB, 0 %, 0 %, 22.33 W
2026/04/03 04:26:39.962, 3 MiB, 97887 MiB, 0 %, 0 %, 22.29 W
2026/04/03 04:26:41.963, 3 MiB, 97887 MiB, 0 %, 0 %, 22.42 W
2026/04/03 04:26:43.964, 3 MiB, 97887 MiB, 0 %, 0 %, 22.51 W
2026/04/03 04:26:45.965, 3 MiB, 97887 MiB, 0 %, 0 %, 22.24 W
2026/04/03 04:26:47.966, 3 MiB, 97887 MiB, 0 %, 0 %, 22.09 W
2026/04/03 04:26:49.967, 3 MiB, 97887 MiB, 0 %, 0 %, 22.22 W
2026/04/03 04:26:51.967, 3 MiB, 97887 MiB, 0 %, 0 %, 21.99 W
2026/04/03 04:26:53.968, 3 MiB, 97887 MiB, 0 %, 0 %, 21.99 W
2026/04/03 04:26:55.969, 3 MiB, 97887 MiB, 0 %, 0 %, 22.28 W
2026/04/03 04:26:57.970, 3 MiB, 97887 MiB, 0 %, 0 %, 22.43 W
2026/04/03 04:26:59.971, 3 MiB, 97887 MiB, 0 %, 0 %, 22.64 W
2026/04/03 04:27:01.972, 3 MiB, 97887 MiB, 0 %, 0 %, 22.53 W
2026/04/03 04:27:03.973, 3 MiB, 97887 MiB, 0 %, 0 %, 22.64 W
2026/04/03 04:27:05.974, 3 MiB, 97887 MiB, 0 %, 0 %, 22.74 W
2026/04/03 04:27:07.974, 3 MiB, 97887 MiB, 0 %, 0 %, 22.61 W
2026/04/03 04:27:09.975, 3 MiB, 97887 MiB, 0 %, 0 %, 22.35 W
2026/04/03 04:27:11.976, 3 MiB, 97887 MiB, 0 %, 0 %, 22.58 W
2026/04/03 04:27:13.977, 3 MiB, 97887 MiB, 0 %, 0 %, 22.36 W
2026/04/03 04:27:15.978, 3 MiB, 97887 MiB, 0 %, 0 %, 22.42 W
2026/04/03 04:27:17.979, 3 MiB, 97887 MiB, 0 %, 0 %, 21.90 W
2026/04/03 04:27:19.980, 3 MiB, 97887 MiB, 0 %, 0 %, 23.04 W
2026/04/03 04:27:21.981, 3 MiB, 97887 MiB, 0 %, 0 %, 21.66 W
2026/04/03 04:27:23.981, 3 MiB, 97887 MiB, 0 %, 0 %, 21.59 W
2026/04/03 04:27:25.982, 3 MiB, 97887 MiB, 0 %, 0 %, 21.92 W
2026/04/03 04:27:27.983, 3 MiB, 97887 MiB, 0 %, 0 %, 21.98 W
2026/04/03 04:27:29.984, 3 MiB, 97887 MiB, 0 %, 0 %, 21.94 W
2026/04/03 04:27:31.985, 3 MiB, 97887 MiB, 0 %, 0 %, 22.11 W
2026/04/03 04:27:33.986, 3 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/03 04:27:35.987, 3 MiB, 97887 MiB, 0 %, 0 %, 21.89 W
2026/04/03 04:27:37.988, 3 MiB, 97887 MiB, 0 %, 0 %, 22.35 W
2026/04/03 04:27:39.988, 3 MiB, 97887 MiB, 0 %, 0 %, 22.16 W
